index	gene_id	gene_name	expressions	expression_rate	percentile
8425	ENSG00000143578.16	CREB3L4	563	100.0	91.24806504839505
17231	ENSG00000196976.7	LAGE3	563	100.0	91.24806504839505
17230	ENSG00000196975.16	ANXA4	563	100.0	91.24806504839505
8429	ENSG00000143612.21	C1orf43	563	100.0	91.24806504839505
8430	ENSG00000143614.10	GATAD2B	563	100.0	91.24806504839505
8431	ENSG00000143621.17	ILF2	563	100.0	91.24806504839505
8433	ENSG00000143624.14	INTS3	563	100.0	91.24806504839505
8448	ENSG00000143748.18	NVL	563	100.0	91.24806504839505
8435	ENSG00000143630.10	HCN3	563	100.0	91.24806504839505
8438	ENSG00000143633.13	C1orf131	563	100.0	91.24806504839505
8439	ENSG00000143641.10	GALNT2	563	100.0	91.24806504839505
8440	ENSG00000143643.13	TTC13	563	100.0	91.24806504839505
8441	ENSG00000143653.10	SCCPDH	563	100.0	91.24806504839505
8442	ENSG00000143669.14	LYST	563	100.0	91.24806504839505
8444	ENSG00000143702.16	CEP170	563	100.0	91.24806504839505
8446	ENSG00000143740.14	SNAP47	563	100.0	91.24806504839505
8447	ENSG00000143742.14	SRP9	563	100.0	91.24806504839505
8482	ENSG00000143919.15	CAMKMT	563	100.0	91.24806504839505
8484	ENSG00000143924.19	EML4	563	100.0	91.24806504839505
8485	ENSG00000143933.19	CALM2	563	100.0	91.24806504839505
17222	ENSG00000196950.14	SLC39A10	563	100.0	91.24806504839505
8519	ENSG00000144136.11	SLC20A1	563	100.0	91.24806504839505
19668	ENSG00000204178.11	MACO1	563	100.0	91.24806504839505
8522	ENSG00000144161.13	ZC3H8	563	100.0	91.24806504839505
8523	ENSG00000144182.17	LIPT1	563	100.0	91.24806504839505
22848	ENSG00000215301.11	DDX3X	563	100.0	91.24806504839505
8526	ENSG00000144199.12	FAHD2B	563	100.0	91.24806504839505
8527	ENSG00000144214.10	LYG1	563	100.0	91.24806504839505
8529	ENSG00000144224.17	UBXN4	563	100.0	91.24806504839505
8531	ENSG00000144228.9	SPOPL	563	100.0	91.24806504839505
8534	ENSG00000144231.11	POLR2D	563	100.0	91.24806504839505
8486	ENSG00000143942.5	CHAC2	563	100.0	91.24806504839505
8535	ENSG00000144233.10	AMMECR1L	563	100.0	91.24806504839505
8537	ENSG00000144283.22	PKP4	563	100.0	91.24806504839505
22838	ENSG00000215271.9	HOMEZ	563	100.0	91.24806504839505
8540	ENSG00000144306.15	SCRN3	563	100.0	91.24806504839505
8541	ENSG00000144320.14	LNPK	563	100.0	91.24806504839505
17219	ENSG00000196943.14	NOP9	563	100.0	91.24806504839505
17218	ENSG00000196937.11	FAM3C	563	100.0	91.24806504839505
8546	ENSG00000144357.18	UBR3	563	100.0	91.24806504839505
8547	ENSG00000144362.12	PHOSPHO2	563	100.0	91.24806504839505
8518	ENSG00000144134.18	RABL2A	563	100.0	91.24806504839505
8516	ENSG00000144120.13	TMEM177	563	100.0	91.24806504839505
8514	ENSG00000144118.14	RALB	563	100.0	91.24806504839505
22851	ENSG00000215305.10	VPS16	563	100.0	91.24806504839505
8487	ENSG00000143947.14	RPS27A	563	100.0	91.24806504839505
8488	ENSG00000143951.16	WDPCP	563	100.0	91.24806504839505
8489	ENSG00000143952.20	VPS54	563	100.0	91.24806504839505
8491	ENSG00000143970.17	ASXL2	563	100.0	91.24806504839505
8492	ENSG00000143971.9	ETAA1	563	100.0	91.24806504839505
8493	ENSG00000143977.14	SNRPG	563	100.0	91.24806504839505
8495	ENSG00000143995.20	MEIS1	563	100.0	91.24806504839505
17225	ENSG00000196961.13	AP2A1	563	100.0	91.24806504839505
8498	ENSG00000144021.3	CIAO1	563	100.0	91.24806504839505
8499	ENSG00000144026.12	ZNF514	563	100.0	91.24806504839505
8500	ENSG00000144028.15	SNRNP200	563	100.0	91.24806504839505
8501	ENSG00000144029.12	MRPS5	563	100.0	91.24806504839505
8503	ENSG00000144034.16	TPRKB	563	100.0	91.24806504839505
17224	ENSG00000196954.14	CASP4	563	100.0	91.24806504839505
8505	ENSG00000144036.16	EXOC6B	563	100.0	91.24806504839505
8506	ENSG00000144040.13	SFXN5	563	100.0	91.24806504839505
8507	ENSG00000144043.12	TEX261	563	100.0	91.24806504839505
31015	ENSG00000233762.3	RPS15P4	563	100.0	91.24806504839505
8509	ENSG00000144048.10	DUSP11	563	100.0	91.24806504839505
8420	ENSG00000143554.14	SLC27A3	563	100.0	91.24806504839505
46041	ENSG00000262879.6	AC005670.3	563	100.0	91.24806504839505
8549	ENSG00000144369.13	FAM171B	563	100.0	91.24806504839505
8337	ENSG00000143222.12	UFC1	563	100.0	91.24806504839505
22888	ENSG00000215421.9	ZNF407	563	100.0	91.24806504839505
8324	ENSG00000143178.13	TBX19	563	100.0	91.24806504839505
8325	ENSG00000143179.16	UCK2	563	100.0	91.24806504839505
8326	ENSG00000143183.18	TMCO1	563	100.0	91.24806504839505
8329	ENSG00000143190.23	POU2F1	563	100.0	91.24806504839505
53770	ENSG00000279331.1	RBM12B-AS1	563	100.0	91.24806504839505
17243	ENSG00000197021.9	EOLA2	563	100.0	91.24806504839505
8333	ENSG00000143198.13	MGST3	563	100.0	91.24806504839505
8335	ENSG00000143207.21	COP1	563	100.0	91.24806504839505
8338	ENSG00000143224.18	PPOX	563	100.0	91.24806504839505
8321	ENSG00000143164.15	DCAF6	563	100.0	91.24806504839505
17241	ENSG00000197019.5	SERTAD1	563	100.0	91.24806504839505
8342	ENSG00000143252.16	SDHC	563	100.0	91.24806504839505
8343	ENSG00000143256.5	PFDN2	563	100.0	91.24806504839505
8345	ENSG00000143258.16	USP21	563	100.0	91.24806504839505
8347	ENSG00000143294.15	PRCC	563	100.0	91.24806504839505
17238	ENSG00000197008.10	ZNF138	563	100.0	91.24806504839505
8349	ENSG00000143303.12	RRNAD1	563	100.0	91.24806504839505
8350	ENSG00000143314.12	MRPL24	563	100.0	91.24806504839505
8351	ENSG00000143315.8	PIGM	563	100.0	91.24806504839505
22889	ENSG00000215424.10	MCM3AP-AS1	563	100.0	91.24806504839505
8320	ENSG00000143162.9	CREG1	563	100.0	91.24806504839505
8417	ENSG00000143549.21	TPM3	563	100.0	91.24806504839505
19667	ENSG00000204177.10	BMS1P1	563	100.0	91.24806504839505
8292	ENSG00000142961.15	MOB3C	563	100.0	91.24806504839505
17245	ENSG00000197024.9	ZNF398	563	100.0	91.24806504839505
8296	ENSG00000143013.13	LMO4	563	100.0	91.24806504839505
8299	ENSG00000143033.18	MTF2	563	100.0	91.24806504839505
8300	ENSG00000143036.17	SLC44A3	563	100.0	91.24806504839505
8301	ENSG00000143061.18	IGSF3	563	100.0	91.24806504839505
8302	ENSG00000143067.5	ZNF697	563	100.0	91.24806504839505
8303	ENSG00000143079.15	CTTNBP2NL	563	100.0	91.24806504839505
8304	ENSG00000143093.15	STRIP1	563	100.0	91.24806504839505
8306	ENSG00000143106.13	PSMA5	563	100.0	91.24806504839505
8319	ENSG00000143158.11	MPC2	563	100.0	91.24806504839505
8308	ENSG00000143110.12	C1orf162	563	100.0	91.24806504839505
22890	ENSG00000215440.12	NPEPL1	563	100.0	91.24806504839505
8311	ENSG00000143126.8	CELSR2	563	100.0	91.24806504839505
8312	ENSG00000143127.13	ITGA10	563	100.0	91.24806504839505
8314	ENSG00000143149.12	ALDH9A1	563	100.0	91.24806504839505
8315	ENSG00000143153.13	ATP1B1	563	100.0	91.24806504839505
8316	ENSG00000143155.13	TIPRL	563	100.0	91.24806504839505
8317	ENSG00000143156.14	NME7	563	100.0	91.24806504839505
8318	ENSG00000143157.12	POGK	563	100.0	91.24806504839505
8353	ENSG00000143319.17	ISG20L2	563	100.0	91.24806504839505
8354	ENSG00000143320.9	CRABP2	563	100.0	91.24806504839505
8355	ENSG00000143321.19	HDGF	563	100.0	91.24806504839505
8392	ENSG00000143443.10	C1orf56	563	100.0	91.24806504839505
8383	ENSG00000143412.10	ANXA9	563	100.0	91.24806504839505
8384	ENSG00000143416.21	SELENBP1	563	100.0	91.24806504839505
8385	ENSG00000143418.20	CERS2	563	100.0	91.24806504839505
8386	ENSG00000143420.19	ENSA	563	100.0	91.24806504839505
17236	ENSG00000196998.19	WDR45	563	100.0	91.24806504839505
8388	ENSG00000143434.16	SEMA6C	563	100.0	91.24806504839505
8389	ENSG00000143436.11	MRPL9	563	100.0	91.24806504839505
8390	ENSG00000143437.21	ARNT	563	100.0	91.24806504839505
8391	ENSG00000143442.22	POGZ	563	100.0	91.24806504839505
8395	ENSG00000143457.11	GOLPH3L	563	100.0	91.24806504839505
8356	ENSG00000143322.21	ABL2	563	100.0	91.24806504839505
8396	ENSG00000143458.12	GABPB2	563	100.0	91.24806504839505
30923	ENSG00000233622.3	CYP2T1P	563	100.0	91.24806504839505
8400	ENSG00000143479.17	DYRK3	563	100.0	91.24806504839505
8401	ENSG00000143486.16	EIF2D	563	100.0	91.24806504839505
8402	ENSG00000143493.13	INTS7	563	100.0	91.24806504839505
8404	ENSG00000143498.18	TAF1A	563	100.0	91.24806504839505
8405	ENSG00000143499.14	SMYD2	563	100.0	91.24806504839505
8409	ENSG00000143514.17	TP53BP2	563	100.0	91.24806504839505
8413	ENSG00000143537.14	ADAM15	563	100.0	91.24806504839505
8382	ENSG00000143409.15	MINDY1	563	100.0	91.24806504839505
8381	ENSG00000143401.15	ANP32E	563	100.0	91.24806504839505
8380	ENSG00000143398.20	PIP5K1A	563	100.0	91.24806504839505
8379	ENSG00000143393.16	PI4KB	563	100.0	91.24806504839505
8357	ENSG00000143324.14	XPR1	563	100.0	91.24806504839505
8358	ENSG00000143333.7	RGS16	563	100.0	91.24806504839505
8359	ENSG00000143337.19	TOR1AIP1	563	100.0	91.24806504839505
22875	ENSG00000215375.6	MYL5	563	100.0	91.24806504839505
8362	ENSG00000143344.16	RGL1	563	100.0	91.24806504839505
8363	ENSG00000143353.12	LYPLAL1	563	100.0	91.24806504839505
17237	ENSG00000197006.14	METTL9	563	100.0	91.24806504839505
8365	ENSG00000143363.17	PRUNE1	563	100.0	91.24806504839505
8367	ENSG00000143367.16	TUFT1	563	100.0	91.24806504839505
8368	ENSG00000143368.10	SF3B4	563	100.0	91.24806504839505
8369	ENSG00000143369.15	ECM1	563	100.0	91.24806504839505
8370	ENSG00000143373.18	ZNF687	563	100.0	91.24806504839505
8371	ENSG00000143374.17	TARS2	563	100.0	91.24806504839505
8373	ENSG00000143376.14	SNX27	563	100.0	91.24806504839505
8374	ENSG00000143379.12	SETDB1	563	100.0	91.24806504839505
8375	ENSG00000143382.15	ADAMTSL4	563	100.0	91.24806504839505
8376	ENSG00000143384.14	MCL1	563	100.0	91.24806504839505
8377	ENSG00000143387.14	CTSK	563	100.0	91.24806504839505
8378	ENSG00000143390.18	RFX5	563	100.0	91.24806504839505
8548	ENSG00000144366.16	GULP1	563	100.0	91.24806504839505
8550	ENSG00000144381.18	HSPD1	563	100.0	91.24806504839505
8820	ENSG00000146278.11	PNRC1	563	100.0	91.24806504839505
8730	ENSG00000145734.19	BDP1	563	100.0	91.24806504839505
8719	ENSG00000145685.14	LHFPL2	563	100.0	91.24806504839505
17177	ENSG00000196787.3	H2AC11	563	100.0	91.24806504839505
17176	ENSG00000196782.12	MAML3	563	100.0	91.24806504839505
8723	ENSG00000145703.16	IQGAP2	563	100.0	91.24806504839505
22795	ENSG00000215154.6	AC141586.1	563	100.0	91.24806504839505
8725	ENSG00000145715.15	RASA1	563	100.0	91.24806504839505
8727	ENSG00000145723.17	GIN1	563	100.0	91.24806504839505
8728	ENSG00000145725.20	PPIP5K2	563	100.0	91.24806504839505
8729	ENSG00000145730.20	PAM	563	100.0	91.24806504839505
8732	ENSG00000145740.19	SLC30A5	563	100.0	91.24806504839505
22797	ENSG00000215158.9	AC138409.2	563	100.0	91.24806504839505
8733	ENSG00000145741.16	BTF3	563	100.0	91.24806504839505
8734	ENSG00000145743.17	FBXL17	563	100.0	91.24806504839505
17175	ENSG00000196781.16	TLE1	563	100.0	91.24806504839505
8737	ENSG00000145779.8	TNFAIP8	563	100.0	91.24806504839505
8738	ENSG00000145780.8	FEM1C	563	100.0	91.24806504839505
8739	ENSG00000145781.9	COMMD10	563	100.0	91.24806504839505
8740	ENSG00000145782.13	ATG12	563	100.0	91.24806504839505
46086	ENSG00000263069.6	RNF213-AS1	563	100.0	91.24806504839505
17173	ENSG00000196776.17	CD47	563	100.0	91.24806504839505
8717	ENSG00000145675.15	PIK3R1	563	100.0	91.24806504839505
17178	ENSG00000196792.12	STRN3	563	100.0	91.24806504839505
8685	ENSG00000145365.11	TIFA	563	100.0	91.24806504839505
8698	ENSG00000145439.12	CBR4	563	100.0	91.24806504839505
17183	ENSG00000196810.5	CTBP1-DT	563	100.0	91.24806504839505
8688	ENSG00000145386.11	CCNA2	563	100.0	91.24806504839505
8689	ENSG00000145388.15	METTL14	563	100.0	91.24806504839505
8690	ENSG00000145390.11	USP53	563	100.0	91.24806504839505
8691	ENSG00000145391.13	SETD7	563	100.0	91.24806504839505
8692	ENSG00000145414.9	NAF1	563	100.0	91.24806504839505
8693	ENSG00000145416.13	MARCHF1	563	100.0	91.24806504839505
19676	ENSG00000204209.13	DAXX	563	100.0	91.24806504839505
8695	ENSG00000145425.10	RPS3A	563	100.0	91.24806504839505
31138	ENSG00000233954.6	UQCRHL	563	100.0	91.24806504839505
8714	ENSG00000145632.15	PLK2	563	100.0	91.24806504839505
8700	ENSG00000145476.16	CYP4V2	563	100.0	91.24806504839505
8702	ENSG00000145494.12	NDUFS6	563	100.0	91.24806504839505
8703	ENSG00000145495.16	MARCHF6	563	100.0	91.24806504839505
8707	ENSG00000145545.12	SRD5A1	563	100.0	91.24806504839505
8708	ENSG00000145555.15	MYO10	563	100.0	91.24806504839505
8710	ENSG00000145592.14	RPL37	563	100.0	91.24806504839505
8711	ENSG00000145604.17	SKP2	563	100.0	91.24806504839505
8712	ENSG00000145623.13	OSMR	563	100.0	91.24806504839505
17179	ENSG00000196793.14	ZNF239	563	100.0	91.24806504839505
8743	ENSG00000145817.17	YIPF5	563	100.0	91.24806504839505
8744	ENSG00000145819.18	ARHGAP26	563	100.0	91.24806504839505
46088	ENSG00000263072.8	ZNF213-AS1	563	100.0	91.24806504839505
8805	ENSG00000146197.9	SCUBE3	563	100.0	91.24806504839505
8792	ENSG00000146072.6	TNFRSF21	563	100.0	91.24806504839505
8793	ENSG00000146083.12	RNF44	563	100.0	91.24806504839505
8794	ENSG00000146085.8	MMUT	563	100.0	91.24806504839505
8796	ENSG00000146094.15	DOK3	563	100.0	91.24806504839505
8797	ENSG00000146109.5	ABT1	563	100.0	91.24806504839505
8798	ENSG00000146112.12	PPP1R18	563	100.0	91.24806504839505
19677	ENSG00000204217.15	BMPR2	563	100.0	91.24806504839505
8800	ENSG00000146143.19	PRIM2	563	100.0	91.24806504839505
17159	ENSG00000196730.13	DAPK1	563	100.0	91.24806504839505
17157	ENSG00000196715.7	VKORC1L1	563	100.0	91.24806504839505
8748	ENSG00000145833.16	DDX46	563	100.0	91.24806504839505
8810	ENSG00000146223.16	RPL7L1	563	100.0	91.24806504839505
8811	ENSG00000146232.17	NFKBIE	563	100.0	91.24806504839505
8813	ENSG00000146242.9	TPBG	563	100.0	91.24806504839505
8814	ENSG00000146243.14	IRAK1BP1	563	100.0	91.24806504839505
8815	ENSG00000146247.14	PHIP	563	100.0	91.24806504839505
17156	ENSG00000196712.18	NF1	563	100.0	91.24806504839505
8817	ENSG00000146263.11	MMS22L	563	100.0	91.24806504839505
31212	ENSG00000234072.1	AC074117.1	563	100.0	91.24806504839505
19678	ENSG00000204219.11	TCEA3	563	100.0	91.24806504839505
8790	ENSG00000146067.16	FAM193B	563	100.0	91.24806504839505
8789	ENSG00000146066.3	HIGD2A	563	100.0	91.24806504839505
8788	ENSG00000146063.20	TRIM41	563	100.0	91.24806504839505
17163	ENSG00000196741.5	LINC01560	563	100.0	91.24806504839505
17169	ENSG00000196757.8	ZNF700	563	100.0	91.24806504839505
31175	ENSG00000234009.1	RPL5P34	563	100.0	91.24806504839505
8752	ENSG00000145860.12	RNF145	563	100.0	91.24806504839505
8756	ENSG00000145868.17	FBXO38	563	100.0	91.24806504839505
22783	ENSG00000215114.10	UBXN2B	563	100.0	91.24806504839505
8758	ENSG00000145882.11	PCYOX1L	563	100.0	91.24806504839505
8760	ENSG00000145901.16	TNIP1	563	100.0	91.24806504839505
8761	ENSG00000145907.16	G3BP1	563	100.0	91.24806504839505
8763	ENSG00000145911.6	N4BP3	563	100.0	91.24806504839505
8764	ENSG00000145912.9	NHP2	563	100.0	91.24806504839505
8765	ENSG00000145916.19	RMND5B	563	100.0	91.24806504839505
8766	ENSG00000145919.11	BOD1	563	100.0	91.24806504839505
22779	ENSG00000215105.4	TTC3P1	563	100.0	91.24806504839505
8773	ENSG00000145979.18	TBC1D7	563	100.0	91.24806504839505
8774	ENSG00000145982.13	FARS2	563	100.0	91.24806504839505
8775	ENSG00000145990.11	GFOD1	563	100.0	91.24806504839505
8776	ENSG00000145996.11	CDKAL1	563	100.0	91.24806504839505
17164	ENSG00000196743.9	GM2A	563	100.0	91.24806504839505
8780	ENSG00000146007.11	ZMAT2	563	100.0	91.24806504839505
8686	ENSG00000145375.9	SPATA5	563	100.0	91.24806504839505
17185	ENSG00000196812.5	ZSCAN16	563	100.0	91.24806504839505
17217	ENSG00000196935.9	SRGAP1	563	100.0	91.24806504839505
22829	ENSG00000215251.4	FASTKD5	563	100.0	91.24806504839505
22831	ENSG00000215256.4	DHRS4-AS1	563	100.0	91.24806504839505
8584	ENSG00000144635.9	DYNC1LI1	563	100.0	91.24806504839505
22830	ENSG00000215252.11	GOLGA8B	563	100.0	91.24806504839505
17210	ENSG00000196914.9	ARHGEF12	563	100.0	91.24806504839505
8587	ENSG00000144645.14	OSBPL10	563	100.0	91.24806504839505
8588	ENSG00000144647.6	POMGNT2	563	100.0	91.24806504839505
17208	ENSG00000196911.11	KPNA5	563	100.0	91.24806504839505
8591	ENSG00000144655.15	CSRNP1	563	100.0	91.24806504839505
8592	ENSG00000144659.13	SLC25A38	563	100.0	91.24806504839505
8595	ENSG00000144674.16	GOLGA4	563	100.0	91.24806504839505
8580	ENSG00000144591.19	GMPPA	563	100.0	91.24806504839505
8596	ENSG00000144677.15	CTDSPL	563	100.0	91.24806504839505
8598	ENSG00000144711.16	IQSEC1	563	100.0	91.24806504839505
8600	ENSG00000144713.13	RPL32	563	100.0	91.24806504839505
8601	ENSG00000144724.20	PTPRG	563	100.0	91.24806504839505
8602	ENSG00000144730.19	IL17RD	563	100.0	91.24806504839505
8603	ENSG00000144736.14	SHQ1	563	100.0	91.24806504839505
8604	ENSG00000144741.18	SLC25A26	563	100.0	91.24806504839505
8605	ENSG00000144744.17	UBA3	563	100.0	91.24806504839505
8606	ENSG00000144746.7	ARL6IP5	563	100.0	91.24806504839505
8582	ENSG00000144597.14	EAF1	563	100.0	91.24806504839505
8579	ENSG00000144589.22	STK11IP	563	100.0	91.24806504839505
8682	ENSG00000145354.12	CISD2	563	100.0	91.24806504839505
17212	ENSG00000196922.10	ZNF252P	563	100.0	91.24806504839505
8552	ENSG00000144401.14	METTL21A	563	100.0	91.24806504839505
17214	ENSG00000196924.19	FLNA	563	100.0	91.24806504839505
8556	ENSG00000144426.18	NBEAL1	563	100.0	91.24806504839505
8557	ENSG00000144445.17	KANSL1L	563	100.0	91.24806504839505
8558	ENSG00000144451.19	SPAG16	563	100.0	91.24806504839505
17213	ENSG00000196923.14	PDLIM7	563	100.0	91.24806504839505
8560	ENSG00000144455.14	SUMF1	563	100.0	91.24806504839505
53661	ENSG00000279170.3	TSTD3	563	100.0	91.24806504839505
8562	ENSG00000144468.17	RHBDD1	563	100.0	91.24806504839505
8565	ENSG00000144485.11	HES6	563	100.0	91.24806504839505
8577	ENSG00000144580.14	CNOT9	563	100.0	91.24806504839505
8567	ENSG00000144504.15	ANKMY1	563	100.0	91.24806504839505
8568	ENSG00000144524.18	COPS7B	563	100.0	91.24806504839505
8569	ENSG00000144535.20	DIS3L2	563	100.0	91.24806504839505
8571	ENSG00000144554.12	FANCD2	563	100.0	91.24806504839505
8572	ENSG00000144559.10	TAMM41	563	100.0	91.24806504839505
8573	ENSG00000144560.15	VGLL4	563	100.0	91.24806504839505
8574	ENSG00000144566.11	RAB5A	563	100.0	91.24806504839505
8575	ENSG00000144567.11	RETREG2	563	100.0	91.24806504839505
8576	ENSG00000144579.8	CTDSP1	563	100.0	91.24806504839505
8607	ENSG00000144747.17	TMF1	563	100.0	91.24806504839505
8608	ENSG00000144749.14	LRIG1	563	100.0	91.24806504839505
46052	ENSG00000262919.8	CCNQ	563	100.0	91.24806504839505
46070	ENSG00000263001.7	GTF2I	563	100.0	91.24806504839505
31119	ENSG00000233927.5	RPS28	563	100.0	91.24806504839505
22810	ENSG00000215193.13	PEX26	563	100.0	91.24806504839505
8656	ENSG00000145191.15	EIF2B5	563	100.0	91.24806504839505
17191	ENSG00000196839.13	ADA	563	100.0	91.24806504839505
8660	ENSG00000145214.14	DGKQ	563	100.0	91.24806504839505
8661	ENSG00000145216.16	FIP1L1	563	100.0	91.24806504839505
8662	ENSG00000145217.14	SLC26A1	563	100.0	91.24806504839505
8663	ENSG00000145220.14	LYAR	563	100.0	91.24806504839505
8664	ENSG00000145241.11	CENPC	563	100.0	91.24806504839505
8668	ENSG00000145247.12	OCIAD2	563	100.0	91.24806504839505
8611	ENSG00000144791.10	LIMD1	563	100.0	91.24806504839505
46071	ENSG00000263002.8	ZNF234	563	100.0	91.24806504839505
8671	ENSG00000145284.12	SCD5	563	100.0	91.24806504839505
8673	ENSG00000145293.16	ENOPH1	563	100.0	91.24806504839505
22809	ENSG00000215190.9	LINC00680	563	100.0	91.24806504839505
8676	ENSG00000145331.14	TRMT10A	563	100.0	91.24806504839505
8677	ENSG00000145332.14	KLHL8	563	100.0	91.24806504839505
17187	ENSG00000196821.10	ILRUN	563	100.0	91.24806504839505
8680	ENSG00000145348.17	TBCK	563	100.0	91.24806504839505
8681	ENSG00000145349.17	CAMK2D	563	100.0	91.24806504839505
8651	ENSG00000145088.9	EAF2	563	100.0	91.24806504839505
17192	ENSG00000196843.17	ARID5A	563	100.0	91.24806504839505
8647	ENSG00000145050.19	MANF	563	100.0	91.24806504839505
8646	ENSG00000145041.15	DCAF1	563	100.0	91.24806504839505
8613	ENSG00000144802.11	NFKBIZ	563	100.0	91.24806504839505
8615	ENSG00000144815.16	NXPE3	563	100.0	91.24806504839505
17204	ENSG00000196878.15	LAMB3	563	100.0	91.24806504839505
8619	ENSG00000144827.9	ABHD10	563	100.0	91.24806504839505
31090	ENSG00000233885.7	YEATS2-AS1	563	100.0	91.24806504839505
8622	ENSG00000144840.10	RABL3	563	100.0	91.24806504839505
8625	ENSG00000144848.11	ATG3	563	100.0	91.24806504839505
17201	ENSG00000196872.12	CRACDL	563	100.0	91.24806504839505
8628	ENSG00000144867.13	SRPRB	563	100.0	91.24806504839505
17198	ENSG00000196865.4	NHLRC2	563	100.0	91.24806504839505
8632	ENSG00000144895.12	EIF2A	563	100.0	91.24806504839505
8634	ENSG00000144909.8	OSBPL11	563	100.0	91.24806504839505
8635	ENSG00000144935.15	TRPC1	563	100.0	91.24806504839505
8636	ENSG00000144959.11	NCEH1	563	100.0	91.24806504839505
17194	ENSG00000196850.6	PPTC7	563	100.0	91.24806504839505
8639	ENSG00000145012.13	LPP	563	100.0	91.24806504839505
8640	ENSG00000145014.18	TMEM44	563	100.0	91.24806504839505
8641	ENSG00000145016.16	RUBCN	563	100.0	91.24806504839505
8643	ENSG00000145022.4	TCTA	563	100.0	91.24806504839505
9373	ENSG00000151247.12	EIF4E	563	100.0	91.24806504839505
9375	ENSG00000151287.17	TEX30	563	100.0	91.24806504839505
8288	ENSG00000142937.12	RPS8	563	100.0	91.24806504839505
10119	ENSG00000157654.19	PALM2AKAP2	563	100.0	91.24806504839505
19743	ENSG00000204390.10	HSPA1L	563	100.0	91.24806504839505
10108	ENSG00000157557.13	ETS2	563	100.0	91.24806504839505
10111	ENSG00000157593.19	SLC35B2	563	100.0	91.24806504839505
10112	ENSG00000157600.12	TMEM164	563	100.0	91.24806504839505
